,id,construction_year,population,longitude,latitude,status_group,priority_scores
25735,3957,,,33.92105817,-9.62174339,non functional,
25748,25286,,,32.88690611,-9.14746598,non functional,
25751,12475,,,34.01575862,-8.85727313,non functional,
25758,21204,,230.0,39.38772829,-10.69191304,non functional,
25761,61402,,,33.29006588,-2.52069324,non functional,
25763,37145,,,32.87724794,-8.92592137,non functional,
25775,61805,,,33.03836482,-8.56623678,non functional,
25778,3119,,,34.34541307,-8.62232734,non functional,
25780,29792,,,36.64686385,-6.26431473,non functional,
25788,62812,,,32.99208376,-2.77723861,non functional,
25799,35068,,,33.38144615,-3.78152466,non functional,
25804,44354,,,,-2e-08,non functional,
25808,50716,,,36.26425519,-5.56040162,non functional,
25811,37526,,,33.0927756,-4.01868343,non functional,
25823,6014,,,32.76902913,-3.90085106,non functional,
25837,60747,,70.0,38.85187604,-5.7832471,non functional,
25843,10396,,,32.24151166,-2.28595395,non functional,
25848,68454,,60.0,39.63172372,-7.98272427,non functional,
25849,48645,,,36.35843083,-6.90644614,non functional,
25853,42253,,,32.97093414,-4.92503141,non functional,
25855,17254,1985.0,,34.17911994,-9.34801412,non functional,
25856,13549,,,33.06044158,-2.97026221,non functional,
25862,20307,,,31.771173600000004,-0.99911702,non functional,
25864,59908,,,36.19868493,-5.04667521,non functional,
25865,66529,,,33.65982197,-8.96147341,non functional,
25866,13903,,,32.61036306,-4.10294772,non functional,
25867,37490,,,33.74071877,-3.1270364,non functional,
25880,31538,,,35.6367314,-6.17154557,non functional,
25888,51135,,,33.79616256,-9.47600973,non functional,
25904,1326,,,33.01052835,-8.51919289,non functional,
25910,67492,,,31.63263661,-2.94856577,non functional,
25917,48562,,,34.17035812,-3.03465571,non functional,
25929,29681,,,34.10481813,-3.45253836,non functional,
25936,7629,,,31.31453058,-2.64444362,non functional,
25939,29945,,,33.42840944,-3.02901348,non functional,
25942,3127,,,32.72616571,-8.851723800000002,non functional,
25953,58201,,,33.17029834,-9.04470127,non functional,
25954,48849,,,33.55307386,-9.25223252,non functional,
25956,60461,,,32.36214228,-8.36981848,non functional,
25973,21576,,,33.86361514,-9.62160281,non functional,
25979,22495,,,33.79174815,-9.148208,non functional,
25986,68096,,,32.30117173,-2.52441847,non functional,
25990,43312,,,32.6152005,-2.47021288,non functional,
25992,53032,,,32.48117935,-3.61601825,non functional,
25994,59215,,,33.90808915,-9.67054518,non functional,
26003,35253,,,32.83541314,-9.06682486,non functional,
26010,41556,1988.0,,34.12424233,-9.25093206,non functional,
26015,16315,,,33.71202613,-9.58644151,non functional,
26017,45843,,,33.90199817,-9.40839914,non functional,
26037,38473,,,,-2e-08,non functional,
26040,49798,,,33.82593289,-9.17965335,non functional,
26048,1849,,,35.61181291,-6.1183932,non functional,
26052,59095,,,,-2e-08,non functional,
26062,17803,,,31.36993913,-1.06057086,non functional,
26068,7025,,,31.50273478,-1.46789714,non functional,
26082,32195,2000.0,,34.96779021,-8.503471699999999,non functional,
26084,14594,,,33.15148082,-9.13389782,non functional,
26088,33116,,,33.20409328,-4.24312016,non functional,
26101,68879,,,33.05817635,-2.45240929,non functional,
26105,24310,,,35.56755172,-5.90410841,non functional,
26119,59985,,,33.285805,-4.17474912,non functional,
26125,48374,,,32.46607953,-3.96651404,non functional,
26133,59695,,,35.93425227,-6.02207627,non functional,
26136,65324,,,33.20989681,-2.64876619,non functional,
26147,23687,,308.0,38.76402652,-10.37030613,non functional,
26148,15281,,,32.799692300000004,-4.26003446,non functional,
26151,65361,,,30.58417642,-2.47223889,non functional,
26157,52747,,,31.37582697,-3.20541155,non functional,
26159,68676,,339.0,38.622774,-10.22148958,non functional,
26169,3985,,,36.00637185,-6.32609055,non functional,
26173,52178,,,31.43613899,-2.80524704,non functional,
26198,63973,,,32.21520774,-3.44353346,non functional,
26201,36660,,400.0,38.742331,-10.38773343,non functional,
26202,40457,,,33.04306233,-9.0196251,non functional,
26203,43061,,,32.97389168,-4.09897581,non functional,
26211,10227,,,32.48157732,-9.09925992,non functional,
26214,8217,,,32.46054671,-3.89025671,non functional,
26219,58682,,,32.78653629,-9.23512069,non functional,
26225,25056,,,32.20297294,-4.67883902,non functional,
26226,48927,,,31.59314233,-1.76194736,non functional,
26228,36999,,,35.84121342,-4.5693803,non functional,
26239,65981,,,33.12245093,-5.12646234,non functional,
26240,2721,,,31.55206722,-1.63678891,non functional,
26242,32550,,,31.58535113,-1.5945754,non functional,
26245,23160,,,33.17234605,-9.28610029,non functional,
26246,72497,,,,-2e-08,non functional,
26247,64280,,272.0,38.65244874,-10.28426533,non functional,
26256,701,,,,-2e-08,non functional,
26263,5873,,,,-2e-08,non functional,
26275,6570,,,30.54357054,-2.50680209,non functional,
26282,54265,,,34.32299408,-3.15319875,non functional,
26284,42972,,,31.58856825,-1.79630843,non functional,
26285,30714,,,35.82093748,-6.596625599999999,non functional,
26305,68803,,,31.63344158,-1.61302963,non functional,
26323,57995,,,33.08198971,-3.81779323,non functional,
26327,15460,,,32.38197139,-8.50263328,non functional,
26333,74157,,,32.39134501,-3.64316197,non functional,
26334,36304,,,33.5291984,-2.96354344,non functional,
26339,412,,,36.70552374,-6.02183179,non functional,
26342,36094,,,33.91699986,-9.69629949,non functional,
26343,16338,,,33.84709529,-9.57324646,non functional,
26347,56800,,,33.55248768,-8.92958176,non functional,
26350,53959,,,30.81342341,-2.52591644,non functional,
26353,15586,,,33.36037938,-3.71004904,non functional,
26359,41282,1983.0,,35.80237715,-10.71021014,non functional,
26365,24605,,,33.25120571,-2.53637027,non functional,
26377,73716,,,31.4210628,-1.2120157,non functional,
26388,40371,,,32.9625953,-2.40314819,non functional,
26392,12221,,,32.08462127,-3.46508664,non functional,
26402,25506,,,33.95619996,-3.11731224,non functional,
26409,48990,,,35.82910656,-4.44468513,non functional,
26411,53304,,,,-2e-08,non functional,
26414,15040,,,33.65190605,-8.98793801,non functional,
26433,10633,,,32.93783105,-2.58014119,non functional,
26439,45555,,,32.77497519,-3.29375864,non functional,
26451,24146,,,35.92458141,-6.48767666,non functional,
26452,60281,,,33.8638229,-8.67515612,non functional,
26453,32735,,,,-2e-08,non functional,
26455,47012,,,32.47828494,-2.52784455,non functional,
26456,52503,,,,-2e-08,non functional,
26464,23324,,,30.57585105,-2.44235219,non functional,
26480,36731,,,31.37860656,-1.60319907,non functional,
26482,41330,,,32.55425377,-3.86374938,non functional,
26485,61394,,,33.22265685,-2.73431745,non functional,
26489,73824,,,31.79355984,-1.36256559,non functional,
26492,47077,,,34.37063826,-3.14973219,non functional,
26499,17875,,,33.37229404,-8.61810437,non functional,
26503,55163,,,32.08510959,-5.18323983,non functional,
26506,73736,,,,-2e-08,non functional,
26515,51851,,,31.7404762,-2.47849871,non functional,
26521,3824,,,32.14895628,-2.41792452,non functional,
26534,35372,,,,-2e-08,non functional,
26545,49561,,,32.89365225,-4.10060047,non functional,
26548,4233,,,33.50081762,-3.25238785,non functional,
26553,37112,,,31.54085581,-1.84043453,non functional,
26563,72917,,,35.90951251,-5.46006287,non functional,
26565,27765,,,33.19014349,-3.90431381,non functional,
26566,38449,,,32.76683043,-8.98985714,non functional,
26568,30880,,,33.91811001,-9.67030989,non functional,
26572,37914,,,32.97766555,-2.38467435,non functional,
26578,20719,,,36.4486428,-5.88773375,non functional,
26586,25244,,,32.98256032,-9.0761772,non functional,
26588,18212,,,,-2e-08,non functional,
26592,12452,,,35.72844182,-5.53475233,non functional,
26594,72499,,90.0,38.11872116,-10.92592041,non functional,
26599,14981,,,32.89272848,-4.22281933,non functional,
26606,55542,,,,-2e-08,non functional,
26611,55123,,,32.99807297,-9.09065074,non functional,
26613,67551,,,33.32816977,-2.94967542,non functional,
26629,66748,,,32.93254743,-5.71609557,non functional,
26639,14726,,,30.95056357,-1.64546162,non functional,
26641,60592,,,30.52904393,-2.87018279,non functional,
26656,23381,,,33.99321343,-9.44656709,non functional,
26668,1916,,,32.85811330000001,-9.08747053,non functional,
26670,23886,,,33.78247124,-9.58761504,non functional,
26674,34227,,,35.01278398,-8.70978452,non functional,
26683,654,,,,-2e-08,non functional,
26684,58671,,,33.06653365,-8.36688615,non functional,
26685,11746,,,33.77237618,-3.31901524,non functional,
26688,6976,,,35.47726289,-6.08432184,non functional,
26690,21570,,,33.62124234,-3.57004108,non functional,
26692,48253,,,33.0843576,-4.05379219,non functional,
26699,36166,,,32.88295021,-3.33359685,non functional,
26701,9341,,,32.40928446,-5.04813389,non functional,
26706,67857,,,36.18204823,-6.20373262,non functional,
26711,24339,,,36.10813187,-5.48092875,non functional,
26720,23366,,,36.67710065,-6.24844898,non functional,
26731,27938,,,30.90811957,-1.39119561,non functional,
26748,13528,,,30.94997505,-1.24786092,non functional,
26750,58077,,,32.22082165,-3.82097656,non functional,
26756,63895,,,33.66080462,-8.93626809,non functional,
26757,12718,,,33.35455656,-4.02236204,non functional,
26759,55730,,,35.84722149,-6.76869239,non functional,
26765,21787,,220.0,38.8431359,-10.37845016,non functional,
26769,67266,,,31.95284691,-3.22068467,non functional,
26772,34290,,,33.0702172,-3.80450598,non functional,
26777,81,,,,-2e-08,non functional,
26778,6692,,,33.09462059,-2.41392421,non functional,
26785,64430,,,31.10856068,-1.72859624,non functional,
26793,73218,,,32.93593296,-2.41383811,non functional,
26804,50294,,,32.20874452,-4.52698525,non functional,
26810,73085,,,33.71371031,-8.91461398,non functional,
26837,16618,,,33.77430582,-3.07804902,non functional,
26844,22713,,,34.36069129,-8.7036898,non functional,
26852,5466,,,33.73674725,-4.19679299,non functional,
26853,47672,,,33.33766327,-8.98001816,non functional,
26858,34389,,,30.96478309,-1.63935771,non functional,
26864,43380,,,32.95784426,-2.64171707,non functional,
26877,15361,,,36.59151287,-5.99233589,non functional,
26881,42299,,,30.91116916,-1.41995485,non functional,
26890,49309,,,32.00920235,-4.75185606,non functional,
26891,8001,,,32.7446956,-4.83341175,non functional,
26897,50194,,,33.35585586,-7.75928189,non functional,
26900,58021,,,35.01519343,-8.71041165,non functional,
26908,23346,,,35.98327217,-4.65171167,non functional,
26911,36529,,,33.56582544,-3.5913815,non functional,
26918,7021,,,30.92077532,-1.7684587,non functional,
26923,17019,,,34.14920128,-3.82523824,non functional,
26932,25883,,,30.92232242,-1.57957144,non functional,
26943,52095,,,32.09430728,-3.2881386,non functional,
26946,11947,,,33.20001162,-3.56486165,non functional,
26957,42979,,,35.395180700000004,-5.29605824,non functional,
26959,59459,,,33.86700757,-9.575491,non functional,
26964,34163,,,36.19200356,-5.40746054,non functional,
26966,18282,,,33.25248063,-3.86563245,non functional,
26972,800,,,33.70152651,-9.52181835,non functional,
26979,69466,,,33.22087586,-3.86645744,non functional,
26980,65446,,,32.46817747,-3.63498748,non functional,
26982,3909,,,32.81495134,-4.86514255,non functional,
26995,19178,,,32.86934625,-4.14554478,non functional,
27004,73193,,,33.04051609,-8.89688917,non functional,
27018,48757,,,32.68425403,-3.51937715,non functional,
27021,19130,,,35.60823487,-6.22447652,non functional,
27025,69909,,,33.34602345,-2.86297481,non functional,
27036,56448,,,35.74816789,-6.39413152,non functional,
27042,41274,,,33.82532516,-9.21090113,non functional,
27043,15441,,,33.70146203,-3.12618143,non functional,
27046,27864,,,33.66831931,-3.67936528,non functional,
27058,1809,,,33.54586164,-3.61235979,non functional,
27065,60053,,,30.59452571,-2.52011941,non functional,
27074,42220,,,30.63842425,-1.25106151,non functional,
27082,69593,,,,-2e-08,non functional,
27087,12572,,,32.46027942,-3.58758893,non functional,
27092,70703,,,35.845735100000006,-6.34588363,non functional,
27093,26947,,,34.82837351,-8.21829288,non functional,
27108,22125,,,33.2984803,-8.00424292,non functional,
27125,459,,,31.65915517,-3.39230794,non functional,
27126,6137,,,35.75188081,-6.39883725,non functional,
27132,48883,,,33.19141676,-3.86756844,non functional,
27135,58289,,,33.16826177,-3.91254806,non functional,
27148,70588,,,36.28693861,-5.65665193,non functional,
27151,10109,,,33.28510758,-4.19894575,non functional,
27156,24050,,,36.22240645,-4.73788346,non functional,
27162,21655,,,33.12969335,-2.46031894,non functional,
27163,68699,,,33.914749900000004,-9.67809703,non functional,
27174,24801,,,32.27952008,-5.26061445,non functional,
27184,62152,,20.0,38.9784401,-5.42666436,non functional,
27193,20665,,,33.16999162,-4.45299946,non functional,
27230,57223,,,31.53762693,-1.38532002,non functional,
27238,19852,,,34.09274947,-3.07990156,non functional,
27244,6227,,,33.95233411,-3.43977221,non functional,
27250,5838,,,35.39600824,-5.2833818,non functional,
27256,69962,1975.0,,31.52427319,-7.84568957,non functional,
27267,55348,,,33.88193077,-9.5951885,non functional,
27278,61888,,1.0,38.33004171,-10.37633017,non functional,
27285,60407,,,33.34968579,-9.19850621,non functional,
27286,58157,,,34.37183004,-8.73406315,non functional,
27289,33968,,,33.07194574,-8.90582572,non functional,
27295,14408,,,31.740955,-1.00655205,non functional,
27297,52872,,,32.42322464,-3.26392766,non functional,
27303,53374,,,33.36159569,-9.10874751,non functional,
27304,11469,,,32.35664274,-5.17531671,non functional,
27305,35485,,,32.77377766,-5.77975777,non functional,
27306,16754,,,35.76788503,-6.42231781,non functional,
27309,27943,,,32.49055393,-3.88687459,non functional,
27310,9640,1985.0,,29.64853808,-4.85749699,non functional,
27313,32670,,,33.92082995,-9.6041141,non functional,
27330,62218,,,,-2e-08,non functional,
27341,50355,,,36.4426895,-6.80120321,non functional,
27348,15474,,,33.15227236,-9.12595313,non functional,
27357,28595,,,32.84275429,-9.01110969,non functional,
27359,40484,,,33.35729879,-3.24504044,non functional,
27367,23697,,,30.82287601,-2.95842744,non functional,
27387,15540,,,36.6493655,-6.24942532,non functional,
27396,65152,,,33.81907954,-9.53287165,non functional,
27398,60185,,1.0,37.30315169,-3.30281884,non functional,
27403,64662,,,36.20241996,-6.92043482,non functional,
27411,8667,,100.0,36.51998467,-3.32251431,non functional,
27420,17743,,,35.55484491,-5.30724072,non functional,
27422,72038,,,,-2e-08,non functional,
27428,6303,,,33.35883351,-3.72461914,non functional,
27430,9129,,,33.51420231,-3.45003915,non functional,
27435,10054,1990.0,,34.04001465,-9.34845927,non functional,
27437,19818,,,,-2e-08,non functional,
27438,30577,,,32.77268553,-4.83647983,non functional,
27440,50304,,,33.61746273,-3.22376004,non functional,
27444,69513,,,30.67377623,-1.26894481,non functional,
27467,72302,,,33.18373493,-9.18159782,non functional,
27468,70233,,,30.710927500000004,-1.28005354,non functional,
27469,65313,,,31.78002429,-1.3107064,non functional,
27473,31703,,,33.8845289,-9.58050021,non functional,
27478,32382,,,33.81335023,-9.50490303,non functional,
27497,34953,,,30.95626991,-2.78508516,non functional,
27502,67140,,,33.82156599,-9.56644017,non functional,
27507,55754,,,33.86689321,-9.5810565,non functional,
27519,48224,2009.0,,35.30845995,-10.45739065,non functional,
27522,46047,,,33.18186707,-3.87930243,non functional,
27538,9475,,,36.45488571,-6.34759901,non functional,
27541,29531,,,32.38374583,-3.89787545,non functional,
27560,72488,,,31.37622077,-1.11358853,non functional,
27584,28897,,,32.94324013,-9.15737657,non functional,
27598,59579,,,33.03713719,-8.56904377,non functional,
27604,9384,,,32.848675199999995,-9.0326121,non functional,
27605,66337,,,32.87758056,-9.055645599999998,non functional,
27612,4662,,,34.04268194,-8.84891979,non functional,
27614,9307,,,32.73095745,-5.78889741,non functional,
27615,71180,,,,-2e-08,non functional,
27620,32641,,,36.22306415,-4.72776309,non functional,
27638,40363,,,32.24811189,-3.47925778,non functional,
27648,5542,,,33.44941168,-3.63797779,non functional,
27650,7970,,,33.87982467,-3.16692307,non functional,
27652,56898,,,31.52436237,-2.82944845,non functional,
27657,68171,,,31.12764458,-1.49583404,non functional,
27660,52771,,,33.08243266,-3.82206631,non functional,
27665,39095,,,32.07685636,-4.02913282,non functional,
27666,25651,,,32.71367799,-8.85738215,non functional,
27673,51266,,,31.17048163,-1.43356196,non functional,
27678,138,,,33.6462395,-8.98618262,non functional,
27707,67473,,,32.7357999,-8.87409115,non functional,
27710,14302,,,31.11971335,-1.75768644,non functional,
27711,38548,1990.0,,35.60909254,-10.54627111,non functional,
27718,40908,,,33.6081081,-3.13243074,non functional,
27719,43036,,,31.96227557,-4.54290381,non functional,
27724,1790,,240.0,39.21849923,-7.44198566,non functional,
27730,31895,,405.0,38.76401714,-10.37025354,non functional,
27732,67616,,,34.97089073,-8.55338173,non functional,
27739,42552,,,33.66029032,-3.67876663,non functional,
27743,22699,,,31.69635142,-1.45729468,non functional,
27747,64727,,,36.56750927,-6.4070851,non functional,
27752,54984,,,33.89266783,-9.64812128,non functional,
27763,22151,,,35.84192539,-6.11900732,non functional,
27768,47655,,,32.93909032,-5.24240609,non functional,
27771,27330,,,33.94325872,-9.54496578,non functional,
27781,18767,,,32.7645582,-4.84836522,non functional,
27790,33015,,,,-2e-08,non functional,
27794,34545,,,33.23090356,-3.98794914,non functional,
27799,17629,2000.0,,35.56170696,-8.30634932,non functional,
27801,20059,,,33.13702118,-2.48615318,non functional,
27805,31615,,,33.10178215,-2.50277734,non functional,
27809,29956,,,31.40530213,-1.37748089,non functional,
27815,28914,,,32.23993234,-4.65797774,non functional,
27817,38822,,,31.59547976,-1.87206301,non functional,
27832,56516,,,35.83168682,-4.44599055,non functional,
27835,30262,,,32.89480935,-8.92971553,non functional,
27845,58364,,,33.22085184,-2.60279664,non functional,
27848,52895,,,32.73205377,-5.72600059,non functional,
27859,10152,,,32.759693199999994,-3.92887019,non functional,
27872,32153,,,32.83536158,-3.95345444,non functional,
27878,2266,,,30.67274541,-2.43375068,non functional,
27883,23601,,,33.85455176,-9.61548606,non functional,
27890,16089,,,32.886404,-8.91365221,non functional,
27891,31466,,,36.093538,-6.68763252,non functional,
27897,27253,,,30.78938936,-2.38047621,non functional,
27899,18492,,,33.06196,-2.45014147,non functional,
27900,9599,,,32.36360951,-3.42053427,non functional,
27903,73926,,,31.51779144,-3.3476419,non functional,
27906,29350,,,32.98393225,-2.47040852,non functional,
27908,51744,,,33.80875759,-9.60777052,non functional,
27909,55976,,,35.98255926,-5.06110317,non functional,
27921,42270,,,32.4884858,-2.37207122,non functional,
27924,26532,,,31.49939228,-1.77437739,non functional,
27928,69642,,,32.79573807,-3.89502661,non functional,
27929,62150,,,34.02154897,-8.85592017,non functional,
27933,64658,,,30.97489468,-1.7554212,non functional,
27936,32388,2000.0,,35.11619494,-8.67269832,non functional,
27944,22601,,,33.89295262,-9.63845823,non functional,
27949,47767,,,33.510593300000004,-3.88250583,non functional,
27965,37593,,,33.54900324,-9.25802912,non functional,
27967,43581,2008.0,,35.65762973,-10.69801485,non functional,
27978,2736,,,32.35878058,-4.06738916,non functional,
27993,2962,,,33.15015788,-5.32874603,non functional,
27995,25732,,,32.92014213,-8.60771407,non functional,
27997,29372,,,32.14133665,-5.02673354,non functional,
28007,44238,,,33.02030487,-4.94955958,non functional,
28026,68038,,,32.99561254,-8.54488345,non functional,
28032,55382,,,33.83350018,-9.21435364,non functional,
28048,25246,,,30.95648758,-1.22630607,non functional,
28077,57568,,,36.0260709,-4.95031718,non functional,
28084,7858,,,34.08166677,-8.78333185,non functional,
28089,15773,,,,-2e-08,non functional,
28105,31970,,,33.84737777,-9.22340715,non functional,
28118,60024,,,33.60763051,-4.26478233,non functional,
28119,22970,,,36.06199106,-6.25969958,non functional,
28145,10821,,,33.94578487,-9.48003131,non functional,
28157,40798,,,30.5246295,-2.80427472,non functional,
28159,48189,,,33.26958161,-3.83392669,non functional,
28166,72856,,,35.91714403,-5.79631788,non functional,
28181,63489,,,33.10788377,-9.22813446,non functional,
28183,6243,,,,-2e-08,non functional,
28184,53546,,,33.2338089,-3.05815582,non functional,
28185,53234,,,30.53639666,-2.43523919,non functional,
28208,70667,,,35.91764431,-5.94352776,non functional,
28215,32640,,,32.04495551,-5.05931197,non functional,
28235,7801,,,33.78816193,-9.48240406,non functional,
28238,70950,,,,-2e-08,non functional,
28240,16312,,,32.05634803,-5.00027976,non functional,
28247,63560,,,32.11328336,-3.64829059,non functional,
28248,67034,,,31.57739768,-1.17997263,non functional,
28251,48485,,,31.56458986,-1.6026625,non functional,
28254,17419,,,32.39520242,-4.8066842,non functional,
28256,25315,,,35.85481467,-5.93840451,non functional,
28275,4155,,,36.33130148,-6.27999343,non functional,
28279,27247,1974.0,,33.94664211,-8.97782378,non functional,
28282,67748,,,32.56303483,-3.82228613,non functional,
28293,27584,,450.0,38.88157912,-5.73176699,non functional,
28295,27912,,,32.98878665,-3.63282525,non functional,
28296,3825,,,32.35864244,-8.63932348,non functional,
28302,29824,,,33.21131193,-2.59985208,non functional,
28304,68987,,,,-2e-08,non functional,
28311,43658,,360.0,39.04239049,-9.91114257,non functional,
28315,7484,,,33.15354866,-8.63257641,non functional,
28322,30323,,,36.09856332,-5.48190204,non functional,
28329,58081,,,34.37279966,-8.69409182,non functional,
28333,69807,,,35.76988472,-4.62316361,non functional,
28340,38156,,,33.60276149,-4.27000108,non functional,
28341,60647,,,33.39691422,-2.58799606,non functional,
28347,16728,,,,-2e-08,non functional,
28363,60488,,,34.76125754,-8.6313821,non functional,
28368,8442,1990.0,,34.03374496,-9.34864502,non functional,
28372,44909,,,33.70821179,-9.20466908,non functional,
28394,55904,,,31.32111944,-2.66210738,non functional,
28403,12653,,,34.05524929999999,-8.83221932,non functional,
28407,62244,,,31.58098558,-1.59904332,non functional,
28408,29306,,,36.05043143,-4.8574669,non functional,
28419,45733,,,,-2e-08,non functional,
28442,58914,,,32.61783577,-4.88847086,non functional,
28447,32121,,,30.83979492,-1.41530655,non functional,
28451,7336,,,35.13960406,-8.58261659,non functional,
28456,39226,,,32.29321427,-5.15092118,non functional,
28460,65079,,,33.32679237,-8.91085514,non functional,
28467,45211,,,31.91076249,-3.25895253,non functional,
28478,62407,,,31.59237937,-1.62652417,non functional,
28482,54658,,,35.3715344,-5.29611114,non functional,
28484,53894,,,33.78147451,-9.52122878,non functional,
28494,28718,,,36.70068308,-6.43757272,non functional,
28496,51945,,,32.40773234,-4.10169003,non functional,
28501,6229,,,30.7138929,-2.6187171,non functional,
28502,7128,,,30.96522703,-1.73551596,non functional,
28505,58893,,,35.38524494,-6.14227275,non functional,
28507,3169,,,32.51523427,-9.16083038,non functional,
28516,193,,,31.55071761,-1.71219043,non functional,
28531,30008,,,34.09408709,-3.08056984,non functional,
28538,24340,,,31.02467616,-1.71487677,non functional,
28541,8534,,,36.1708133,-5.69420248,non functional,
28552,44876,,,33.99315164,-9.49257582,non functional,
28555,24856,,,33.16897935,-4.45179041,non functional,
28563,48435,,,30.81825904,-2.527315,non functional,
28565,72970,1985.0,,29.69813464,-4.92443756,non functional,
28572,25968,,,33.04821581,-2.55147048,non functional,
28586,24914,,,32.23655993,-3.68098037,non functional,
28612,66515,,320.0,38.90098897,-10.39562797,non functional,
28615,68283,,,33.03516181,-8.58895997,non functional,
28618,70025,,,30.91840789,-1.49324776,non functional,
28624,60627,,,35.62734794,-6.05346983,non functional,
28639,29887,,,,-2e-08,non functional,
28645,69185,,,31.70230492,-2.52560504,non functional,
28654,5153,,,36.42407587,-6.31885413,non functional,
28662,31167,,,31.6859247,-1.76613997,non functional,
28665,13865,,,33.66381245,-3.12880794,non functional,
28668,66152,,,32.79356897,-5.09662094,non functional,
28669,25880,,,30.67412678,-2.77247102,non functional,
28670,47080,,,30.85714476,-1.41908399,non functional,
28672,39319,,,32.75056487,-3.91712171,non functional,
28678,7097,,,33.21417673,-5.17189858,non functional,
28691,44272,,,33.03595942,-4.17675915,non functional,
28706,69100,,,33.36458751,-3.76465847,non functional,
28718,28264,,,30.83899183,-2.96171056,non functional,
28722,73440,1989.0,,35.47590442,-11.2223585,non functional,
28731,57522,,350.0,38.71985234,-10.37086344,non functional,
28735,69057,,,31.15083073,-1.36836524,non functional,
28738,34067,,,32.31114065,-2.30106591,non functional,
28741,54355,,,33.90126828,-9.2836371,non functional,
28742,5370,,,,-2e-08,non functional,
28758,18260,,,32.86370167,-9.29991177,non functional,
28771,5651,,,33.39775322,-2.58615334,non functional,
28773,22133,,,31.7452864,-2.3574649,non functional,
28782,30022,,,33.85340365,-4.57853192,non functional,
28796,5404,,,35.93555477,-5.95092594,non functional,
28801,59966,,,33.55216017,-2.53470596,non functional,
28808,46650,,,32.8855098,-9.14052802,non functional,
28809,17520,,,33.41525667,-4.32118684,non functional,
28818,23928,,,32.99572572,-3.3050472,non functional,
28829,55245,,,32.706806,-3.34071426,non functional,
28830,52179,,,30.71488364,-1.31328225,non functional,
28831,58954,,,33.32272965,-8.95495411,non functional,
28838,61899,,,33.55951983,-9.27182843,non functional,
28842,46085,,,33.53032024,-3.14206685,non functional,
28855,38197,,,32.52292424,-2.56322298,non functional,
28861,20896,,,36.00063961,-5.10479406,non functional,
28864,34982,,,33.84236048,-9.22771992,non functional,
28870,25397,,,33.15418848,-2.95403035,non functional,
28875,62608,,,31.55291274,-2.03327623,non functional,
28877,59788,,,,-2e-08,non functional,
28878,56166,,,32.98689488,-2.56446403,non functional,
28879,36787,,,32.91632992,-9.28916592,non functional,
28884,13960,,,33.70298506,-8.93117758,non functional,
28886,11166,,,32.10616542,-4.59161602,non functional,
28888,69121,,,33.43851911,-4.66245385,non functional,
28894,30148,,,33.60434676,-3.20960614,non functional,
28897,54990,,,32.68307062,-2.55126616,non functional,
28912,53590,,,33.66522997,-8.92373909,non functional,
28915,49381,,,33.01632252,-4.17013752,non functional,
28930,28263,,,32.85145672,-9.14466838,non functional,
28932,14880,,,30.94087753,-1.23255136,non functional,
28936,1450,,,30.57663496,-2.67526799,non functional,
28947,16808,,,33.98844595,-3.86025356,non functional,
28951,68611,,,33.79782334,-9.36445985,non functional,
28958,18809,,,32.75816156,-4.26598413,non functional,
28964,38152,,,32.88007776,-3.95443982,non functional,
28969,42301,,,31.17138736,-1.52231803,non functional,
28976,45383,,,32.4601811,-3.29326153,non functional,
28983,34848,,,36.58420841,-6.07882232,non functional,
28986,13800,,,35.49544258,-6.32001831,non functional,
28993,73784,,,31.882838300000003,-3.46745867,non functional,
28994,45692,,,33.62980589,-5.34629548,non functional,
28996,31305,,,30.64224488,-2.44794127,non functional,
28999,8028,,,33.66217429,-8.93112668,non functional,
29000,57150,,,30.95429929,-1.20245467,non functional,
29003,4428,,,33.08054254,-4.94470647,non functional,
29008,27105,,,32.81877769,-2.52559653,non functional,
29010,50780,,,32.85175162,-3.94088141,non functional,
29013,12224,,,33.84974722,-9.55322124,non functional,
29014,46972,,,,-2e-08,non functional,
29016,52977,,,36.16948103,-5.02831872,non functional,
29031,2137,,,34.21973191,-3.69500767,non functional,
29033,36191,,,30.62464895,-2.68216974,non functional,
29035,27012,,,32.87813255,-9.23938201,non functional,
29040,50323,,,35.94126396,-6.13867226,non functional,
29043,25969,,,31.01329319,-1.66571163,non functional,
29044,13773,,,,-2e-08,non functional,
29046,426,,,35.83501458,-6.12579246,non functional,
29063,48295,,,31.73915328,-1.46226138,non functional,
29076,36656,,,30.82752625,-2.57262469,non functional,
29083,51451,,,33.32012997,-3.05700703,non functional,
29086,40970,,,32.04879202,-3.52559448,non functional,
29091,22595,,,33.93003237,-9.49445531,non functional,
29109,5715,,,31.70232419,-1.21097603,non functional,
29112,67579,,,33.17952460000001,-9.04399264,non functional,
29122,61289,,,33.4863516,-3.59434391,non functional,
29131,33624,,,32.45291814,-5.10651143,non functional,
29144,42109,,,33.84065385,-9.63117224,non functional,
29149,16885,,,32.83189195,-9.26253616,non functional,
29151,12178,,,33.36268739,-3.93578621,non functional,
29155,17212,,,33.31847725,-8.93252849,non functional,
29171,8512,,,36.57509285,-6.47685743,non functional,
29183,36122,1990.0,,34.06048679,-9.35192102,non functional,
29187,46903,,,32.08167415,-4.03728761,non functional,
29190,49993,,,35.15620506,-8.59832825,non functional,
29194,14978,,,31.44339054,-1.19821065,non functional,
